case;GroundTruth_bin;GroundTruth_src;GroundTruth_message;roseau_bin;roseau_src;correct_roseau_bin;correct_roseau_src;roseau_message;japicmp_bin;japicmp_src;correct_japicmp_bin;correct_japicmp_src;japicmp_message;revapi_bin;revapi_src;correct_revapi_bin;correct_revapi_src;revapi_message
TypeKindChangedTest_interface_to_record;true;true;Compiler: compiler.err.intf.expected.hereLinker: Exception in thread "main" java.lang.IncompatibleClassChangeError: class client.TypeKindChangedTest_interface_to_record.Main$1C can not implement TypeKindChangedTest_interface_to_record.A, because it is not an interface (TypeKindChangedTest_interface_to_record.A is in unnamed module of loader 'app');true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=SUPERCLASS_ADDED}, JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE}, JApiCompatibilityChange{type=CLASS_TYPE_CHANGED};true;true;true;true;method added, method in final class now final, inherited method moved to class, method in final class now final, inherited method moved to class, removed annotation, method in final class now final, inherited method moved to class, new super class of non-final class, class kind changed, class no longer abstract, class now final
FormalTypeParameterChangedTest_bound_modified_incompatible;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter changed
ExecutableRemovedTest_default_method_removed_in_interface;true;true;Compiler: compiler.err.cant.resolve.argsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void client.ExecutableRemovedTest_default_method_removed_in_interface.Main$1.m1()';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED};true;true;true;true;method removed
MethodReturnTypeChangedTest_return_type_deeply_nested_type_param_renamed_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
ExecutableParameterGenericsChangedTest_lower_bounded_wildcard_narrowed_final;false;false;;false;false;true;true;;false;false;true;true;;false;true;true;false;type parameter of method parameter changed
FormalTypeParameterChangedTest_param_swapped;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
FormalTypeParameterChangedTest_method_param_renamed_used_as_part_of_parameter_type;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
TypeKindChangedTest_record_to_class;true;true;Compiler: compiler.err.deconstruction.pattern.only.recordsLinker: Exception in thread "main" java.lang.MatchException: java.lang.NoSuchMethodError: 'int TypeKindChangedTest_record_to_class.A.i()';true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=SUPERCLASS_REMOVED};true;true;true;true;visibility increased, method no longer final, method moved to superclass, method no longer final, method moved to superclass, new annotation, method removed, method no longer final, method moved to superclass, removed super class, class kind changed, class no longer final
ExecutableRemovedTest_overridden_method_removed_from_subclass;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;method moved to superclass
FieldTypeChangedTest_generic_erasure_change_final_binary_only;true;false;Linker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_generic_erasure_change_final_binary_only.A does not have member field 'java.util.List f';true;false;true;true;FIELD_TYPE_ERASURE_CHANGED;true;true;true;false;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;false;field type changed
ExecutableParameterGenericsChangedTest_lower_bounded_wildcard_to_concrete;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
FormalTypeParameterChangedTest_second_bound_added_compatible;false;false;;false;false;true;true;;false;false;true;true;;false;true;true;false;formal type parameter changed
FormalTypeParameterChangedTest_method_self_referencing_bound_renamed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
TypeKindChangedTest_record_to_interface;true;true;Compiler: compiler.err.abstract.cant.be.instantiatedLinker: Exception in thread "main" java.lang.InstantiationError: TypeKindChangedTest_record_to_interface.A;true;true;true;true;TYPE_KIND_CHANGED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED}, JApiCompatibilityChange{type=SUPERCLASS_REMOVED}, JApiCompatibilityChange{type=CLASS_NOW_ABSTRACT}, JApiCompatibilityChange{type=CLASS_TYPE_CHANGED};true;true;true;true;method removed, method no longer final, method moved to superclass, method no longer final, method moved to superclass, new annotation, method no longer final, method moved to superclass, removed super class, class kind changed, class no longer final, class now abstract
ExecutableRemovedTest_package_private_to_private;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE};false;false;true;true;
FieldTypeChangedTest_generic_erasure_change_non_final_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_generic_erasure_change_non_final_binary_and_source.A does not have member field 'java.util.List f';true;true;true;true;FIELD_TYPE_ERASURE_CHANGED, FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;true;field type changed
ExecutableParameterGenericsChangedTest_lower_bounded_wildcard_widened;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
FormalTypeParameterChangedTest_method_self_referencing_bound_tightened;false;true;Compiler: compiler.err.cant.apply.symbol.noargs;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter changed
FormalTypeParameterChangedTest_second_bound_added_incompatible;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;false;true;false;;false;true;true;true;formal type parameter changed
TypeNewAbstractMethodTest_abstract_method_added_to_abstract_class;false;true;Compiler: compiler.err.does.not.override.abstract;false;true;true;true;TYPE_NEW_ABSTRACT_METHOD;false;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ABSTRACT_ADDED_TO_CLASS};true;true;false;true;abstract method added
ExecutableRemovedTest_protected_constructor_removed;true;true;Compiler: compiler.err.cant.apply.symbolLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_protected_constructor_removed.A.<init>(int)';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;number of parameters changed, visibility increased
FieldTypeChangedTest_generic_invariant_argument_change_source_only;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;FIELD_TYPE_CHANGED_INCOMPATIBLE;false;true;true;true;JApiCompatibilityChange{type=FIELD_GENERICS_CHANGED};false;false;true;false;
ExecutableParameterGenericsChangedTest_method_first_param_added_and_used_as_part_of_parameter_type;false;true;Compiler: compiler.err.name.clash.same.erasure.no.override, compiler.err.method.does.not.override.superclass;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;type parameter of method parameter changed, element now parameterized, formal type parameter added
FormalTypeParameterChangedTest_second_bound_removed;false;false;;false;false;true;true;;false;false;true;true;;false;true;true;false;formal type parameter changed
FormalTypeParameterChangedTest_multi_bound_intersection_renamed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
TypeNewAbstractMethodTest_method_abstract_added_to_class;false;true;Compiler: compiler.err.does.not.override.abstract;false;true;true;true;TYPE_NEW_ABSTRACT_METHOD;false;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ABSTRACT_ADDED_TO_CLASS};true;true;false;true;abstract method added
ExecutableRemovedTest_protected_constructor_removed_from_final_class;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;false;false;number of parameters changed, visibility increased
FieldTypeChangedTest_generic_wildcard_final_no_break;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=FIELD_GENERICS_CHANGED};false;false;true;true;
ExecutableParameterGenericsChangedTest_method_first_param_added_and_used_as_part_of_parameter_type_final;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;type parameter of method parameter changed, element now parameterized, formal type parameter added
FormalTypeParameterChangedTest_self_referencing_bound_renamed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
FormalTypeParameterChangedTest_multi_bound_intersection_renamed_final_method;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
TypeNewAbstractMethodTest_method_abstract_added_to_class_indirect;false;true;Compiler: compiler.err.does.not.override.abstract;false;true;true;true;TYPE_NEW_ABSTRACT_METHOD, TYPE_NEW_ABSTRACT_METHOD;false;true;true;true;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ABSTRACT_ADDED_TO_CLASS}, JApiCompatibilityChange{type=METHOD_ABSTRACT_ADDED_IN_SUPERCLASS};true;true;false;true;abstract method added
ExecutableRemovedTest_protected_constructor_removed_from_sealed_root_with_non_sealed_subtype;false;false;;false;false;true;true;;true;true;false;false;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;false;false;number of parameters changed
FieldTypeChangedTest_generic_wildcard_non_final_source_only;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;FIELD_TYPE_CHANGED_INCOMPATIBLE;false;true;true;true;JApiCompatibilityChange{type=FIELD_GENERICS_CHANGED};false;false;true;false;
ExecutableParameterGenericsChangedTest_nested_generic_changed;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
ExecutableParameterGenericsChangedTest_same_generic_argument;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
FormalTypeParameterChangedTest_self_referencing_bound_tightened;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter changed
FormalTypeParameterChangedTest_multi_bound_intersection_renamed_method;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
TypeNewAbstractMethodTest_method_abstract_added_to_class_with_private_constructor;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=METHOD_ADDED_TO_PUBLIC_CLASS}, JApiCompatibilityChange{type=METHOD_ABSTRACT_ADDED_TO_CLASS};true;true;false;false;abstract method added
FormalTypeParameterChangedTest_bound_removed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;formal type parameter changed
ExecutableRemovedTest_protected_to_package_private;true;true;Compiler: compiler.err.method.does.not.override.superclass, compiler.err.not.def.public.cant.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_protected_to_package_private.Main$1 tried to access method 'void ExecutableRemovedTest_protected_to_package_private.A.m()' (client.ExecutableRemovedTest_protected_to_package_private.Main$1 and ExecutableRemovedTest_protected_to_package_private.A are in unnamed module of loader 'app');true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE};true;true;true;true;visibility reduced
FieldTypeChangedTest_interface_constant_narrowing_type_change_source_only;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;false;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;false;true;constant field changed value, field type changed
FieldTypeChangedTest_interface_constant_type_change_source_only;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;false;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;false;true;constant field changed value, field type changed
ExecutableParameterGenericsChangedTest_second_parameter_changed;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
ClassNowCheckedExceptionTest_specific_unchecked_exception_becomes_specific_checked_exception;true;true;Compiler: compiler.err.prob.found.reqLinker: Caused by: java.lang.VerifyError: Bad type on operand stack;true;true;true;true;TYPE_SUPERTYPE_REMOVED, CLASS_NOW_CHECKED_EXCEPTION;true;true;true;true;JApiCompatibilityChange{type=SUPERCLASS_REMOVED};true;true;true;true;removed super class, new super class of non-final class, class now checked exception
FormalTypeParameterChangedTest_bound_modified_incompatible_param_1;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter changed
FormalTypeParameterChangedTest_param_generics_wildcard_bounds_type_param_renamed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
FieldRemovedTest_static_field_removed;true;true;Compiler: compiler.err.cant.resolve.locationLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldRemovedTest_static_field_removed.A does not have member field 'int f';true;true;true;true;FIELD_REMOVED;true;true;true;true;JApiCompatibilityChange{type=FIELD_REMOVED};true;true;true;true;field removed
FormalTypeParameterChangedTest_bound_type_to_compatible_wildcard;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;false;formal type parameter changed
ExecutableRemovedTest_public_method_removed;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_public_method_removed.A.m1()';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED};true;true;true;true;method removed
ExecutableRemovedTest_public_to_protected;true;true;Compiler: compiler.err.report.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_public_to_protected.Main tried to access protected method 'void ExecutableRemovedTest_public_to_protected.A.m()' (client.ExecutableRemovedTest_public_to_protected.Main and ExecutableRemovedTest_public_to_protected.A are in unnamed module of loader 'app');true;true;true;true;EXECUTABLE_NOW_PROTECTED;true;true;true;true;JApiCompatibilityChange{type=METHOD_LESS_ACCESSIBLE};true;true;true;true;visibility reduced
FieldNowStaticTest_field_now_static;true;false;Linker: Exception in thread "main" java.lang.IncompatibleClassChangeError: Expected non-static field FieldNowStaticTest_field_now_static.A.f;true;false;true;true;FIELD_NOW_STATIC;true;true;true;false;JApiCompatibilityChange{type=FIELD_NOW_STATIC};true;false;true;true;field now static
FieldTypeChangedTest_non_constant_static_final_type_change_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_non_constant_static_final_type_change_binary_and_source.A does not have member field 'int f';true;true;true;true;FIELD_TYPE_ERASURE_CHANGED, FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;true;field type changed
ExecutableRemovedTest_default_protected_constructor_removed;false;false;;false;false;true;true;;false;false;true;true;;false;true;true;false;visibility increased
ExecutableParameterGenericsChangedTest_type_first_param_added_and_used_as_part_of_method_parameter_type;false;true;Compiler: compiler.err.name.clash.same.erasure.no.override, compiler.err.method.does.not.override.superclass;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;type parameter of method parameter changed, element now parameterized, formal type parameter added
ClassNowCheckedExceptionTest_throwable_becomes_checked_exception;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=SUPERCLASS_ADDED}, JApiCompatibilityChange{type=CLASS_NOW_CHECKED_EXCEPTION};true;true;false;false;new super class of non-final class
FormalTypeParameterChangedTest_bound_modified_incompatible_param_2;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter changed
ExecutableRemovedTest_record_implicit_constructor_changed_remove;true;true;Compiler: compiler.err.cant.apply.symbolLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_record_implicit_constructor_changed_remove.A.<init>(int, float)';true;true;true;true;EXECUTABLE_REMOVED, EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;number of parameters changed, method removed
FieldTypeChangedTest_array_primitive_component_change_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_array_primitive_component_change_binary_and_source.A does not have member field 'int[] f';true;true;true;true;FIELD_TYPE_ERASURE_CHANGED, FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;true;field type changed
FormalTypeParameterChangedTest_bound_type_to_incompatible_wildcard;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_GENERICS_CHANGED};false;true;true;true;formal type parameter changed
FieldNowStaticTest_private_field_now_static;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ClassNowStaticTest_nested_class_in_interface_now_static;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ExecutableRemovedTest_record_default_constructor_removed;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
FieldTypeChangedTest_parameterized_to_raw;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=FIELD_GENERICS_CHANGED};false;false;true;true;
ExecutableRemovedTest_inherited_static_method_removed;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_inherited_static_method_removed.B.m()';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED}, JApiCompatibilityChange{type=METHOD_REMOVED_IN_SUPERCLASS};true;true;true;true;method removed
ExecutableParameterGenericsChangedTest_type_first_param_added_and_used_as_part_of_method_parameter_type_final;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;false;type parameter of method parameter changed, element now parameterized, formal type parameter added
ClassNowCheckedExceptionTest_unchecked_exception_becomes_checked_exception;true;true;Compiler: compiler.err.prob.found.reqLinker: Caused by: java.lang.VerifyError: Bad type on operand stack;true;true;true;true;TYPE_SUPERTYPE_REMOVED, CLASS_NOW_CHECKED_EXCEPTION;true;true;true;true;JApiCompatibilityChange{type=SUPERCLASS_REMOVED}, JApiCompatibilityChange{type=CLASS_NOW_CHECKED_EXCEPTION};true;true;true;true;removed super class, class now checked exception
FormalTypeParameterChangedTest_bound_object_added;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ExecutableRemovedTest_record_method_removed;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_record_method_removed.A.m()';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED};true;true;true;true;method removed
FieldTypeChangedTest_array_subtype_final_binary_only;true;false;Linker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_array_subtype_final_binary_only.A does not have member field 'java.io.InputStream[] f';true;false;true;true;FIELD_TYPE_ERASURE_CHANGED;true;true;true;false;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;false;field type changed
FormalTypeParameterChangedTest_bounded_param_swapped;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;false;true;false;;false;true;true;true;formal type parameter changed, formal type parameter changed
ClassNowStaticTest_nested_class_now_static;true;true;Compiler: compiler.err.qualified.new.of.static.classLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ClassNowStaticTest_nested_class_now_static.A$B.<init>(ClassNowStaticTest_nested_class_now_static.A)';true;true;true;true;CLASS_NOW_STATIC;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};false;false;false;false;
FieldRemovedTest_annotation_interface_enum_constant_removed;true;true;Compiler: compiler.err.cant.resolve.location, compiler.err.cant.resolve.locationLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldRemovedTest_annotation_interface_enum_constant_removed.A$E does not have member field 'FieldRemovedTest_annotation_interface_enum_constant_removed.A$E Y';true;true;true;true;FIELD_REMOVED;true;true;true;true;JApiCompatibilityChange{type=FIELD_REMOVED};true;true;true;true;field removed
FieldTypeChangedTest_primitive_narrowing_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_primitive_narrowing_binary_and_source.A does not have member field 'long f';true;true;true;true;FIELD_TYPE_ERASURE_CHANGED, FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;true;field type changed
ExecutableRemovedTest_record_explicit_constructor_changed;true;true;Compiler: compiler.err.cant.apply.symbolsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_record_explicit_constructor_changed.A.<init>(boolean)';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;parameter type changed
ExecutableRemovedTest_interface_method_removed_affecting_implementer;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_interface_method_removed_affecting_implementer.A.m1()';true;true;true;true;EXECUTABLE_REMOVED, EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED};true;true;true;true;method removed, method removed
ExecutableParameterGenericsChangedTest_unbounded_to_concrete_wildcard;false;true;Compiler: compiler.err.prob.found.req;false;true;true;true;EXECUTABLE_PARAMETER_GENERICS_CHANGED;false;false;true;false;;false;true;true;true;type parameter of method parameter changed
ClassNowFinalTest_class_now_effectively_final;true;true;Compiler: compiler.err.report.accessLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ClassNowFinalTest_class_now_effectively_final.Main$1 tried to access private method 'void ClassNowFinalTest_class_now_effectively_final.A.<init>()' (client.ClassNowFinalTest_class_now_effectively_final.Main$1 and ClassNowFinalTest_class_now_effectively_final.A are in unnamed module of loader 'app');true;true;true;true;CLASS_NOW_ABSTRACT, CLASS_NOW_FINAL, EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_LESS_ACCESSIBLE}, JApiCompatibilityChange{type=CLASS_NOW_NOT_EXTENDABLE};true;true;true;true;visibility reduced
ExecutableRemovedTest_static_method_removed;true;true;Compiler: compiler.err.cant.resolve.location.argsLinker: Exception in thread "main" java.lang.NoSuchMethodError: 'void ExecutableRemovedTest_static_method_removed.A.m1()';true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=METHOD_REMOVED};true;true;true;true;method removed
FormalTypeParameterChangedTest_bound_param_added;false;true;Compiler: compiler.err.not.within.bounds, compiler.err.prob.found.req;false;true;true;true;FORMAL_TYPE_PARAMETER_CHANGED;false;true;true;true;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;true;true;true;formal type parameter changed
FormalTypeParameterChangedTest_cross_referencing_type_params_renamed;false;false;;false;false;true;true;;false;true;true;false;JApiCompatibilityChange{type=CLASS_GENERIC_TEMPLATE_CHANGED};false;false;true;true;
FieldTypeChangedTest_array_subtype_non_final_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_array_subtype_non_final_binary_and_source.A does not have member field 'java.io.InputStream[] f';true;true;true;true;FIELD_TYPE_ERASURE_CHANGED, FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;true;field type changed
ClassNowStaticTest_nested_enum_now_static;false;false;;false;false;true;true;;false;false;true;true;;false;false;true;true;
ExecutableRemovedTest_record_explicit_constructor_removed;true;true;Compiler: compiler.err.cant.apply.symbolLinker: Exception in thread "main" java.lang.IllegalAccessError: class client.ExecutableRemovedTest_record_explicit_constructor_removed.Main tried to access protected method 'void java.lang.Record.<init>()' (client.ExecutableRemovedTest_record_explicit_constructor_removed.Main is in unnamed module of loader 'app', java.lang.Record is in module java.base of loader 'bootstrap');true;true;true;true;EXECUTABLE_REMOVED;true;true;true;true;JApiCompatibilityChange{type=CONSTRUCTOR_REMOVED};true;true;true;true;method removed
FieldTypeChangedTest_primitive_widening_binary_and_source;true;true;Compiler: compiler.err.prob.found.reqLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldTypeChangedTest_primitive_widening_binary_and_source.A does not have member field 'int f';true;true;true;true;FIELD_TYPE_ERASURE_CHANGED, FIELD_TYPE_CHANGED_INCOMPATIBLE;true;true;true;true;JApiCompatibilityChange{type=FIELD_TYPE_CHANGED};true;true;true;true;field type changed
FieldRemovedTest_enum_constant_removed;true;true;Compiler: compiler.err.cant.resolve.locationLinker: Exception in thread "main" java.lang.NoSuchFieldError: Class FieldRemovedTest_enum_constant_removed.E does not have member field 'FieldRemovedTest_enum_constant_removed.E Y';true;true;true;true;FIELD_REMOVED;true;true;true;true;JApiCompatibilityChange{type=FIELD_REMOVED};true;true;true;true;field removed
